ID,Start time,Completion time,Language,University,Degree,Course,Age,Gender,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,RNPQ,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,HC_PAIRS
368,4/11/24 23:06:03,4/11/24 23:09:43,es,Universidad de Alcalá,physiotherapy,last,22,f,0,0,1,0,0,1,1,1,1,1,1,0,7,1,4,4,1,5,1,6,2,2,6,2,1,2,2,1,46
369,4/11/24 23:43:08,4/11/24 23:47:58,es,Universidad de Alcalá,physiotherapy,last,22,f,0,0,1,1,1,1,1,1,1,0,1,1,9,2,5,3,6,6,4,5,5,4,5,4,3,4,4,5,67
370,4/12/24 0:15:08,4/12/24 0:23:31,es,Universidad CEU Cardenal Herrera,medicine,last,23,f,0,0,1,1,1,0,1,1,0,1,1,1,8,6,6,4,5,4,6,5,4,2,5,4,2,5,6,4,58
371,4/12/24 0:22:23,4/12/24 0:25:41,es,Universidad CEU Cardenal Herrera,medicine,last,23,f,0,0,0,1,1,1,1,1,0,0,0,1,6,7,4,7,7,3,4,4,4,4,4,4,4,4,4,4,62
372,4/12/24 0:21:42,4/12/24 0:27:39,es,Universidad CEU Cardenal Herrera,medicine,first,18,f,0,0,1,0,1,0,0,0,0,0,1,1,4,1,7,4,3,4,1,4,3,4,5,5,4,5,5,5,64
373,4/12/24 0:22:59,4/12/24 0:27:41,es,Universidad CEU Cardenal Herrera,medicine,first,19,f,1,0,0,0,0,1,0,1,0,1,1,0,5,2,5,4,4,5,2,6,5,5,6,5,5,4,3,1,64
374,4/12/24 1:08:11,4/12/24 1:12:16,es,Universidad CEU Cardenal Herrera,medicine,last,24,f,0,0,1,1,1,1,1,1,1,0,1,0,8,3,5,2,6,2,5,4,4,5,4,2,1,5,4,1,55
375,4/12/24 5:41:22,4/12/24 5:46:40,es,Universidad CEU Cardenal Herrera,medicine,first,18,f,0,0,1,0,0,0,0,1,0,1,1,1,5,2,6,4,3,4,2,5,5,4,6,4,2,2,5,2,56
376,4/12/24 7:36:59,4/12/24 7:46:20,es,Universidad CEU Cardenal Herrera,medicine,first,21,f,0,0,0,1,1,1,0,0,0,1,0,1,5,3,5,3,2,2,2,4,7,5,4,1,3,5,7,1,50
377,4/12/24 8:02:30,4/12/24 8:06:17,en,Universidad CEU Cardenal Herrera,medicine,first,28,f,0,0,0,1,1,0,0,0,1,0,1,0,4,5,6,7,6,3,5,3,7,6,7,2,6,6,6,6,77
378,4/12/24 8:33:10,4/12/24 8:37:38,es,Universidad CEU Cardenal Herrera,medicine,last,25,f,0,0,1,1,1,1,1,1,1,1,1,1,10,3,3,3,4,3,5,4,3,3,5,3,1,5,6,1,50
379,4/12/24 9:02:58,4/12/24 9:10:10,es,Universidad CEU Cardenal Herrera,medicine,first,23,f,1,0,1,1,1,0,1,1,1,0,0,1,8,5,4,3,3,3,4,4,3,3,2,5,4,3,5,3,50
380,4/12/24 9:19:12,4/12/24 9:22:58,en,Universidad CEU Cardenal Herrera,medicine,first,21,m,1,0,0,1,1,1,0,1,0,0,0,1,6,5,6,3,3,4,6,2,7,2,6,2,2,3,6,1,56
381,4/12/24 8:56:33,4/12/24 9:55:43,es,Universidad CEU Cardenal Herrera,medicine,first,18,f,1,0,1,1,1,0,0,1,1,0,1,1,8,1,6,7,6,7,2,5,6,7,7,7,6,6,4,7,88
382,4/12/24 11:50:46,4/12/24 11:54:54,es,Universidad CEU Cardenal Herrera,medicine,last,23,f,0,0,1,1,1,1,0,1,0,0,1,1,7,3,5,6,7,5,2,6,4,2,6,1,2,6,4,1,58
383,4/12/24 13:05:32,4/12/24 13:10:14,es,Universidad CEU Cardenal Herrera,nursing,first,21,f,0,0,1,1,1,1,1,0,0,1,0,1,7,4,5,6,3,6,3,4,7,3,6,5,5,7,5,7,74
384,4/12/24 14:11:46,4/12/24 14:19:06,es,Universidad de Alcalá,nursing,first,18,f,0,0,1,1,1,0,1,1,1,1,1,0,8,2,4,1,3,4,1,4,2,2,5,1,1,4,6,1,41
385,4/12/24 14:25:57,4/12/24 14:29:12,es,Universidad CEU Cardenal Herrera,medicine,first,19,f,0,0,1,1,1,0,0,1,0,0,1,1,6,5,6,5,3,5,1,4,5,5,5,3,2,5,3,1,58
386,4/12/24 14:36:58,4/12/24 14:43:46,es,Universidad CEU Cardenal Herrera,nursing,first,26,f,0,0,0,1,1,1,0,1,0,0,1,0,5,4,7,7,1,5,1,4,6,7,7,5,5,7,6,1,69
387,4/12/24 15:48:53,4/12/24 15:59:46,es,Universidad CEU Cardenal Herrera,nursing,first,49,f,1,0,1,1,1,0,1,1,1,0,1,1,9,2,6,5,7,6,5,5,6,7,6,6,5,6,5,5,82
388,4/12/24 16:39:10,4/12/24 16:46:49,es,Universidad CEU Cardenal Herrera,medicine,last,24,f,1,0,1,1,1,1,1,1,0,0,1,0,8,2,1,3,6,4,5,7,3,5,6,4,3,6,6,3,58
389,4/12/24 17:02:26,4/12/24 17:07:52,es,Universidad CEU Cardenal Herrera,medicine,first,18,f,0,0,1,0,0,1,0,1,0,1,1,1,6,2,3,4,6,5,2,5,6,5,6,5,4,6,4,4,69
390,4/12/24 17:17:55,4/12/24 17:23:47,es,Universidad CEU Cardenal Herrera,physiotherapy,last,21,m,0,0,1,0,0,0,1,1,1,1,1,1,7,7,1,1,2,3,5,1,1,1,7,1,1,7,7,1,40
391,4/12/24 22:32:29,4/12/24 22:38:32,es,Universidad CEU Cardenal Herrera,nursing,first,22,f,0,0,1,1,1,0,0,1,0,1,1,0,6,1,4,4,5,4,4,5,5,2,7,1,3,5,3,4,63
392,4/14/24 0:55:21,4/14/24 1:01:28,es,Universidad CEU Cardenal Herrera,physiotherapy,last,44,m,1,0,1,0,0,0,1,1,1,1,1,0,7,4,1,4,7,1,5,1,1,1,7,1,1,4,4,4,52
393,4/14/24 18:07:15,4/14/24 18:14:11,es,Universidad CEU Cardenal Herrera,physiotherapy,last,36,f,0,0,1,1,1,1,1,0,0,1,1,0,7,5,4,5,5,4,5,7,6,5,5,5,5,7,6,5,67
394,4/14/24 18:45:25,4/14/24 18:53:16,en,Universidad CEU Cardenal Herrera,medicine,first,19,f,0,0,0,0,0,1,0,0,1,1,1,0,4,2,7,3,4,4,4,5,5,6,5,4,4,5,3,4,69
395,4/15/24 9:26:42,4/15/24 9:31:43,es,Universidad CEU Cardenal Herrera,medicine,first,19,f,0,0,1,1,1,0,0,1,0,0,1,0,5,6,5,4,1,4,2,4,6,4,3,1,1,7,5,4,51
396,4/23/24 21:57:11,4/23/24 22:04:41,es,Universidad CEU Cardenal Herrera,physiotherapy,last,24,f,0,0,1,1,1,1,0,1,1,0,1,1,8,4,2,3,3,5,4,4,3,3,6,5,4,5,4,3,58
397,4/24/24 10:05:29,4/24/24 10:10:55,es,Universidad CEU Cardenal Herrera,nursing,last,21,f,0,0,1,1,1,1,1,1,1,1,1,1,10,4,7,4,5,5,2,4,4,6,4,3,1,4,4,2,59
398,4/26/24 11:57:09,4/26/24 12:10:35,es,Universidad CEU Cardenal Herrera,physiotherapy,last,22,f,0,0,1,0,1,0,1,1,0,0,1,1,6,5,2,5,6,3,3,3,5,3,7,2,5,6,5,4,62
399,5/4/24 10:17:18,5/4/24 10:35:11,es,Universidad CEU Cardenal Herrera,medicine,first,18,f,0,0,0,0,0,1,1,0,0,0,1,0,3,2,7,6,4,5,4,5,6,7,6,4,4,5,4,2,73
400,5/8/24 0:00:04,5/8/24 0:05:25,es,Universidad CEU Cardenal Herrera,physiotherapy,last,23,f,0,0,1,1,0,0,0,1,1,0,1,1,6,4,2,4,4,2,4,5,3,6,6,1,1,5,5,3,51
401,5/14/24 20:37:57,5/14/24 20:47:47,es,Universidad CEU San Pablo,pharmacy,last,23,m,0,0,1,1,0,0,1,0,0,1,0,0,4,2,4,2,5,4,4,5,5,5,6,5,4,4,5,3,63
402,5/14/24 20:56:45,5/14/24 21:04:46,es,Universidad CEU San Pablo,pharmacy,last,23,f,0,0,1,1,1,1,0,1,1,1,1,0,8,6,7,4,5,4,3,6,6,6,7,4,2,6,5,4,65
403,5/14/24 21:06:28,5/14/24 21:08:59,es,Universidad CEU San Pablo,pharmacy,last,22,f,0,0,1,1,1,1,0,1,0,1,1,0,7,4,7,6,5,7,4,4,4,4,4,4,4,4,4,4,69
404,5/17/24 12:29:06,5/17/24 12:33:07,es,Universidad CEU San Pablo,medicine,first,18,f,0,1,1,0,1,1,1,0,0,1,1,1,8,5,6,3,3,4,3,6,5,3,5,4,3,4,5,1,52
405,5/17/24 12:29:04,5/17/24 12:37:10,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,0,0,1,0,0,1,0,1,1,1,5,2,3,4,2,4,3,4,7,5,7,3,5,6,4,5,68
406,5/17/24 12:43:20,5/17/24 12:47:19,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,0,1,0,1,1,1,0,7,3,5,2,5,4,3,4,5,4,5,1,5,4,3,3,60
407,5/17/24 12:44:36,5/17/24 12:47:30,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,1,1,1,1,1,1,1,1,1,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
408,5/17/24 12:43:43,5/17/24 12:47:58,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,1,1,0,1,1,0,1,1,0,7,2,4,3,3,5,1,4,6,1,7,4,3,2,6,2,53
409,5/17/24 12:43:11,5/17/24 12:48:52,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,0,0,1,0,1,1,0,6,7,7,4,6,6,4,3,7,4,5,4,4,7,7,1,66
410,5/17/24 12:43:19,5/17/24 12:48:57,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,0,1,0,1,1,1,0,1,0,6,6,7,4,4,4,3,5,6,5,5,4,3,4,6,2,58
411,5/17/24 12:44:39,5/17/24 12:49:18,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,1,1,0,0,1,0,0,1,0,5,2,2,5,3,3,4,6,5,3,6,3,3,4,6,3,54
412,5/17/24 12:43:33,5/17/24 12:49:43,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,0,0,1,0,1,0,0,5,2,6,5,3,5,2,4,5,5,5,4,4,4,5,6,67
413,5/17/24 12:43:42,5/17/24 12:50:01,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,0,0,0,1,1,0,1,1,0,5,2,4,5,3,4,3,4,6,4,7,4,5,4,5,4,66
414,5/17/24 12:43:41,5/17/24 12:50:36,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,0,1,1,1,0,0,0,0,0,1,4,1,7,7,2,7,1,7,1,7,7,7,7,4,4,7,76
415,5/17/24 12:45:17,5/17/24 12:51:28,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,0,1,0,0,1,0,1,1,1,6,2,7,7,6,5,5,6,6,6,5,3,3,6,2,7,80
416,5/17/24 12:43:43,5/17/24 12:51:40,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,0,1,1,0,0,1,0,1,1,0,5,7,6,3,7,3,5,1,5,7,6,1,2,6,3,2,66
417,5/17/24 12:43:30,5/17/24 12:51:41,es,Universidad CEU San Pablo,medicine,first,19,m,0,0,1,1,0,1,0,1,1,1,1,0,7,3,3,3,6,1,3,5,6,4,4,4,4,3,7,7,57
418,5/17/24 12:44:06,5/17/24 12:52:21,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,0,1,1,0,0,1,0,6,2,6,6,3,5,2,5,6,3,5,5,6,5,5,3,67
419,5/17/24 12:43:31,5/17/24 12:52:39,es,Universidad CEU San Pablo,medicine,first,18,m,0,0,1,1,1,0,1,1,1,1,1,0,8,4,5,3,2,4,3,5,5,6,6,4,6,7,7,1,60
420,5/17/24 12:44:02,5/17/24 12:52:48,es,Universidad CEU San Pablo,medicine,first,19,m,1,0,0,1,1,1,0,1,0,0,1,0,6,3,7,6,5,3,2,4,6,7,7,4,5,7,2,7,81
421,5/17/24 12:43:46,5/17/24 12:54:44,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,0,1,1,0,1,1,0,7,4,5,3,2,4,2,4,5,5,6,4,5,4,4,5,62
422,5/17/24 13:34:46,5/17/24 13:36:06,es,Universidad CEU San Pablo,pharmacy,first,19,m,0,0,1,1,1,1,0,0,0,0,1,0,5,6,4,3,6,6,5,7,5,6,4,7,6,6,6,5,68
423,5/17/24 13:35:34,5/17/24 13:38:40,es,Universidad CEU San Pablo,pharmacy,first,19,m,0,0,0,1,0,0,0,1,0,0,0,0,2,7,4,4,7,1,4,4,4,4,4,4,4,4,4,4,57
424,5/17/24 13:35:48,5/17/24 13:40:00,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,0,0,1,0,0,0,0,0,0,1,2,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,61
425,5/17/24 13:36:13,5/17/24 13:40:19,es,Universidad CEU San Pablo,pharmacy,first,18,f,1,0,1,0,0,0,0,0,0,1,1,1,5,5,6,7,5,5,4,4,4,5,3,6,7,7,7,7,74
426,5/17/24 13:34:50,5/17/24 13:40:58,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,0,1,1,0,0,0,0,0,1,1,4,5,5,3,7,6,4,5,5,6,5,6,6,5,3,6,75
427,5/17/24 13:36:17,5/17/24 13:42:14,es,Universidad CEU San Pablo,pharmacy,first,18,f,1,0,1,0,1,0,0,1,1,0,1,1,7,5,7,3,7,1,4,5,5,6,2,5,6,5,6,6,65
428,5/17/24 13:39:00,5/17/24 13:42:47,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,3,3,5,3,3,6,5,5,4,4,4,4,4,63
429,5/17/24 13:34:25,5/17/24 13:44:41,es,Universidad CEU San Pablo,pharmacy,first,19,f,0,0,1,1,0,0,0,1,1,1,0,1,6,3,7,3,3,4,1,1,7,3,7,2,2,4,1,1,63
430,5/17/24 13:35:36,5/17/24 13:44:41,es,Universidad CEU San Pablo,pharmacy,first,19,m,1,0,1,1,0,0,0,1,1,1,0,1,7,3,7,2,6,4,1,1,6,2,7,2,2,4,2,1,62
431,5/17/24 13:38:31,5/17/24 13:52:53,es,Universidad CEU San Pablo,pharmacy,first,18,f,1,0,1,1,1,0,0,0,0,0,1,1,6,1,7,6,7,7,1,4,7,7,7,7,3,6,5,6,85
432,5/17/24 12:29:25,5/17/24 13:53:15,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,1,1,1,1,1,1,1,10,6,4,4,2,2,4,4,5,5,5,3,4,6,6,6,58
433,5/17/24 13:38:39,5/17/24 13:53:31,es,Universidad CEU San Pablo,pharmacy,first,19,m,0,0,1,0,1,0,0,1,0,0,0,0,3,2,4,6,6,5,1,4,7,7,5,1,5,4,3,2,68
434,5/17/24 13:38:42,5/17/24 13:59:52,es,Universidad CEU San Pablo,pharmacy,first,19,f,0,0,1,1,1,0,0,1,0,0,0,0,4,3,5,2,3,4,3,4,6,3,5,4,3,4,3,2,58
435,5/17/24 14:05:07,5/17/24 14:12:17,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,1,1,0,0,1,0,0,1,1,6,1,1,6,5,5,4,5,4,6,7,4,2,5,5,6,68
436,5/17/24 13:38:38,5/17/24 14:42:01,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,1,1,1,0,1,0,1,1,1,8,2,6,3,3,7,1,6,6,5,7,7,2,5,1,1,68
437,5/17/24 14:36:35,5/17/24 14:47:22,es,Universidad CEU San Pablo,medicine,first,19,m,0,0,1,1,0,1,0,0,0,0,1,0,4,6,4,6,7,3,2,2,4,5,5,1,3,2,6,3,55
438,5/17/24 14:36:26,5/17/24 14:48:03,es,Universidad CEU San Pablo,medicine,first,18,m,1,0,1,1,0,0,0,1,0,0,1,0,5,2,6,5,7,2,2,4,7,7,7,5,6,7,4,1,76
439,5/24/24 15:08:06,5/24/24 15:15:59,es,Universidad Complutense de Madrid,medicine,last,25,m,0,1,1,0,0,1,1,1,1,1,1,0,8,7,4,4,4,1,1,4,7,1,5,3,1,4,4,4,48
440,5/24/24 16:02:26,5/24/24 16:05:47,es,Universidad Complutense de Madrid,medicine,last,23,f,0,0,1,0,1,1,0,1,1,1,0,1,7,1,7,5,4,5,2,6,4,7,4,6,4,5,5,5,70
441,5/24/24 16:06:32,5/24/24 16:12:14,es,Universidad Complutense de Madrid,medicine,last,23,f,1,0,1,0,1,0,0,1,1,0,1,0,6,1,7,7,3,1,3,4,7,7,7,1,3,7,4,7,75
442,5/24/24 16:30:07,5/24/24 16:32:45,es,Universidad Complutense de Madrid,medicine,last,23,f,0,0,1,1,1,1,1,1,1,1,0,1,9,3,6,5,5,5,5,6,6,3,5,6,6,6,5,5,73
443,5/24/24 17:44:45,5/24/24 17:51:15,es,Universidad Complutense de Madrid,medicine,last,23,f,0,0,1,1,1,1,0,1,1,1,1,1,9,7,3,2,2,2,6,4,2,2,6,5,1,7,6,5,50
444,5/25/24 0:01:14,5/25/24 0:06:27,es,Universidad CEU San Pablo,nursing,first,18,f,0,0,1,1,1,0,0,1,1,1,0,1,7,5,4,1,7,6,6,6,2,5,5,5,3,5,3,3,62
445,5/29/24 16:51:59,5/29/24 16:56:49,es,Universidad Rey Juan Carlos,medicine,last,24,m,0,0,1,0,0,1,0,1,1,0,1,1,6,3,5,2,6,4,3,5,4,3,5,2,4,6,4,3,59
446,5/29/24 16:56:15,5/29/24 17:00:52,es,Universidad Rey Juan Carlos,medicine,last,23,m,1,0,1,1,1,1,0,1,1,0,1,1,9,4,3,5,4,5,3,6,7,6,7,3,1,6,2,4,66
447,6/3/24 12:45:21,6/3/24 12:48:57,es,Universidad CEU San Pablo,pharmacy,last,22,f,0,0,1,1,1,0,0,1,1,0,1,0,6,4,4,1,4,7,7,7,7,5,6,5,7,7,4,5,74
448,6/3/24 12:45:23,6/3/24 12:48:58,es,Universidad CEU San Pablo,pharmacy,last,22,f,0,0,1,1,1,1,0,1,1,0,1,1,8,4,5,5,6,7,7,6,7,6,7,5,7,7,6,6,83
449,6/3/24 13:07:06,6/3/24 13:09:38,es,Universidad CEU San Pablo,pharmacy,last,21,f,0,0,1,1,1,0,0,1,0,1,0,1,6,6,7,5,4,3,2,4,5,5,6,4,6,5,4,1,63
450,6/3/24 13:11:53,6/3/24 13:18:19,es,Universidad CEU San Pablo,pharmacy,last,22,f,0,0,1,1,1,1,1,0,0,1,1,1,8,4,3,3,4,6,4,3,5,4,4,3,5,6,4,4,64
451,6/3/24 13:12:44,6/3/24 13:22:31,es,Universidad CEU San Pablo,pharmacy,last,23,f,1,0,1,1,1,0,0,0,1,0,1,0,6,2,6,7,4,6,2,4,7,7,6,5,2,6,2,1,75
452,6/3/24 13:29:29,6/3/24 13:35:04,es,Universidad CEU San Pablo,pharmacy,last,21,m,0,0,1,1,1,1,1,1,1,1,1,1,10,2,7,3,7,1,1,1,7,5,7,1,1,3,5,7,66
453,6/3/24 13:43:52,6/3/24 13:51:31,es,Universidad CEU San Pablo,pharmacy,last,21,f,0,0,1,1,1,1,0,1,0,0,1,1,7,1,7,7,3,6,3,2,5,4,6,3,3,2,4,4,70
454,6/6/24 10:20:46,6/6/24 10:22:20,es,Universidad CEU San Pablo,medicine,first,18,m,0,0,1,0,1,0,1,0,1,0,0,1,5,1,2,3,7,4,4,4,6,5,4,4,5,6,6,5,68
455,6/6/24 10:20:26,6/6/24 10:26:39,es,Universidad CEU San Pablo,medicine,first,20,m,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,5,5,4,4,4,5,3,5,6,61
456,6/6/24 10:27:13,6/6/24 10:32:01,es,Universidad CEU San Pablo,medicine,first,19,f,1,1,1,1,1,1,1,1,1,1,1,1,12,2,7,4,4,5,2,7,4,2,6,4,2,6,5,4,60
457,6/6/24 10:23:41,6/6/24 10:32:27,es,Universidad CEU San Pablo,medicine,first,19,m,0,0,0,1,0,0,0,1,0,0,1,0,3,1,7,7,7,4,1,4,4,7,7,5,7,5,4,4,80
458,6/6/24 10:34:56,6/6/24 10:40:52,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,0,1,1,1,1,0,1,1,1,8,5,3,1,1,6,1,7,3,1,5,4,1,7,2,1,44
459,6/6/24 10:35:03,6/6/24 10:44:31,es,Universidad CEU San Pablo,medicine,first,18,f,1,0,1,1,1,1,0,1,0,0,1,1,8,7,1,7,7,4,4,5,7,5,5,4,3,5,5,5,64
460,6/6/24 10:34:58,6/6/24 10:46:31,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,1,1,1,0,1,0,1,1,0,7,7,7,4,5,3,6,4,4,3,6,4,4,4,4,4,63
461,6/6/24 10:34:59,6/6/24 10:47:00,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,0,0,1,1,0,1,0,6,6,2,5,3,4,3,3,6,6,4,5,5,5,2,2,63
462,6/6/24 10:35:54,6/6/24 10:47:12,es,Universidad CEU San Pablo,medicine,first,19,f,1,0,1,1,1,0,1,1,0,1,1,0,8,7,5,3,6,4,4,2,4,4,4,4,2,5,4,4,60
463,6/6/24 10:46:39,6/6/24 10:52:38,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,1,1,0,0,1,0,0,1,1,6,3,5,4,4,3,3,4,5,5,5,1,3,4,5,3,57
464,6/6/24 10:57:28,6/6/24 11:02:33,es,Universidad CEU San Pablo,medicine,first,20,f,0,0,1,1,0,1,0,1,1,1,1,1,8,3,4,4,6,5,2,5,5,3,5,4,3,6,3,3,63
465,6/10/24 12:47:01,6/10/24 12:55:39,es,Universidad Complutense de Madrid,nursing,last,22,f,0,0,1,0,1,0,0,1,0,1,1,0,5,6,7,3,5,6,4,2,7,7,6,5,4,4,6,5,73
466,6/10/24 13:02:52,6/10/24 14:14:10,es,Universidad Complutense de Madrid,nursing,last,44,f,0,0,0,1,1,1,1,1,1,0,1,1,8,5,4,1,7,6,3,6,7,6,6,1,2,5,3,7,65
467,6/11/24 15:50:58,6/11/24 15:54:08,es,Universidad Rey Juan Carlos,pharmacy,first,19,f,0,0,1,1,1,1,0,0,0,0,0,1,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,87
468,6/11/24 15:50:43,6/11/24 16:03:29,es,Universidad Rey Juan Carlos,pharmacy,first,19,f,0,0,1,0,0,0,1,1,1,1,1,0,6,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,59
469,6/11/24 15:58:38,6/11/24 16:03:45,es,Universidad Rey Juan Carlos,pharmacy,first,18,f,0,0,1,1,1,0,1,0,0,0,1,0,5,7,4,7,4,5,3,5,4,4,6,4,3,5,5,5,61
470,6/11/24 15:51:08,6/11/24 16:09:53,es,Universidad Rey Juan Carlos,pharmacy,first,19,f,0,0,1,1,1,0,0,1,0,0,1,0,5,2,6,6,6,6,6,5,6,5,2,5,3,5,5,6,74
471,6/11/24 16:05:27,6/11/24 16:12:59,es,Universidad Rey Juan Carlos,pharmacy,first,18,f,0,0,1,0,0,1,0,0,0,1,0,0,3,4,4,4,3,6,4,6,6,5,4,4,3,3,4,4,60
472,6/11/24 16:25:27,6/11/24 16:31:52,es,Universidad Rey Juan Carlos,pharmacy,first,18,m,0,0,1,1,1,0,0,1,0,0,1,1,6,1,7,3,5,5,1,5,7,7,7,5,6,7,6,4,76
473,6/11/24 16:24:13,6/11/24 16:35:07,es,Universidad Rey Juan Carlos,pharmacy,first,19,f,1,0,1,1,1,0,1,1,1,1,1,1,10,3,5,4,2,4,2,4,6,5,5,3,5,4,4,5,63
474,6/11/24 18:53:15,6/11/24 18:59:37,es,Universidad Rey Juan Carlos,pharmacy,first,19,f,1,0,1,1,1,0,1,1,0,0,1,1,8,4,3,3,3,3,2,5,5,7,5,2,1,4,7,5,51
475,6/12/24 17:43:37,6/12/24 17:51:04,es,Universidad Rey Juan Carlos,medicine,last,24,m,0,0,1,1,1,0,1,1,0,1,0,0,6,5,5,6,5,6,3,3,3,4,4,4,4,6,6,2,62
476,6/12/24 17:48:39,6/12/24 17:53:56,es,Universidad Rey Juan Carlos,medicine,last,24,f,0,0,1,1,1,1,1,0,0,0,1,0,6,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,63
477,6/12/24 17:49:39,6/12/24 17:55:56,es,Universidad Rey Juan Carlos,medicine,last,27,m,1,0,1,1,1,1,1,1,1,1,1,1,11,4,6,3,6,4,3,7,5,5,7,4,2,6,4,2,62
478,6/12/24 17:46:47,6/12/24 18:59:22,es,Universidad Rey Juan Carlos,medicine,last,32,m,0,0,1,1,1,1,0,1,0,1,0,0,6,5,4,6,6,6,3,5,5,5,5,3,2,5,5,3,62
479,6/13/24 10:29:15,6/13/24 10:35:23,es,Universidad Complutense de Madrid,pharmacy,first,18,m,0,0,1,1,1,1,0,1,0,1,0,0,6,2,5,2,6,5,5,2,6,5,5,5,5,2,3,2,70
480,6/13/24 10:32:48,6/13/24 10:35:53,es,Universidad Complutense de Madrid,pharmacy,first,18,f,1,0,1,1,1,1,0,0,0,0,0,1,6,4,4,4,4,4,6,5,3,4,4,3,6,4,3,4,62
481,6/13/24 10:32:34,6/13/24 10:42:42,es,Universidad Complutense de Madrid,pharmacy,first,19,f,1,0,1,1,1,1,0,1,0,1,1,0,8,2,6,3,7,4,4,6,6,6,7,4,3,6,5,5,72
482,6/13/24 10:41:18,6/13/24 10:44:42,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,1,0,0,0,0,1,0,1,0,0,3,4,7,6,4,5,4,4,4,4,4,4,4,4,4,4,66
483,6/13/24 10:37:10,6/13/24 10:46:32,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,1,1,1,0,0,0,0,1,0,1,5,3,7,5,6,5,5,5,5,4,4,4,4,4,5,6,70
484,6/13/24 10:37:10,6/13/24 10:49:32,es,Universidad Complutense de Madrid,nursing,first,18,f,0,0,1,1,0,1,0,1,0,1,1,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
485,6/13/24 10:38:21,6/13/24 10:49:35,es,Universidad Complutense de Madrid,pharmacy,first,18,f,0,0,1,1,1,1,0,1,0,1,0,0,6,1,6,5,6,4,6,3,3,4,4,4,4,4,4,4,70
486,6/13/24 10:40:17,6/13/24 10:57:05,es,Universidad Complutense de Madrid,pharmacy,first,18,f,0,0,1,1,1,1,1,1,1,0,1,0,8,5,5,3,5,2,6,4,5,5,3,2,3,4,6,2,54
487,6/13/24 10:51:54,6/13/24 10:59:26,es,Universidad Complutense de Madrid,pharmacy,first,18,f,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,6,5,3,3,6,3,4,4,4,4,4,64
488,6/13/24 10:32:43,6/13/24 11:13:58,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,1,1,1,0,0,1,0,0,1,0,5,2,4,6,5,5,2,3,7,5,6,4,3,3,6,4,67
489,6/13/24 11:12:50,6/13/24 11:19:04,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,0,1,0,0,0,0,0,1,0,0,2,6,4,4,1,5,2,4,5,5,7,2,4,4,1,1,57
490,6/13/24 11:28:41,6/13/24 11:38:04,es,Universidad Complutense de Madrid,pharmacy,first,20,m,0,0,1,1,1,0,0,1,0,0,1,0,5,2,7,6,5,6,1,7,7,7,7,4,2,5,5,6,73
491,6/13/24 11:42:09,6/13/24 11:46:31,es,Universidad Complutense de Madrid,pharmacy,first,18,m,1,0,0,1,1,0,0,0,0,0,0,1,4,4,7,7,4,5,3,4,2,3,4,5,4,5,1,7,71
